"Gene","GO"
"KLLA0E10407g","GO:0004176"
"KLLA0E10407g","GO:0004252"
"KLLA0E10407g","GO:0005524"
"KLLA0E10407g","GO:0005759"
"KLLA0E10407g","GO:0006515"
"KLLA0E10407g","GO:0016887"
"KLLA0E10407g","GO:0034599"
"KLLA0E10407g","GO:0043565"
"KLLA0E10407g","GO:0051131"
"KLLA0E10407g","GO:0070407"
"KLLA0E09812g","GO:0004781"
"KLLA0E09812g","GO:0005524"
"KLLA0E09812g","GO:0005737"
"KLLA0E09812g","GO:0009086"
"KLLA0E09812g","GO:0010134"
"KLLA0E09812g","GO:0019344"
"KLLA0E09812g","GO:0019379"
"KLLA0E09812g","GO:0070814"
"KLLA0D13354g","GO:0000002"
"KLLA0D13354g","GO:0000723"
"KLLA0D13354g","GO:0000781"
"KLLA0D13354g","GO:0005524"
"KLLA0D13354g","GO:0005634"
"KLLA0D13354g","GO:0005657"
"KLLA0D13354g","GO:0005739"
"KLLA0D13354g","GO:0006260"
"KLLA0D13354g","GO:0006281"
"KLLA0D13354g","GO:0006310"
"KLLA0D13354g","GO:0016887"
"KLLA0D13354g","GO:0043139"
"KLLA0D13354g","GO:0051880"
"KLLA0D11814g","GO:0004693"
"KLLA0D11814g","GO:0005524"
"KLLA0D11814g","GO:0008353"
"KLLA0D11814g","GO:0009891"
"KLLA0D11814g","GO:0016592"
"KLLA0D11814g","GO:0046872"
"KLLA0D11814g","GO:0106310"
"KLLA0D11814g","GO:1902554"
"KLLA0D10527g","GO:0004693"
"KLLA0D10527g","GO:0005524"
"KLLA0D10527g","GO:0008024"
"KLLA0D10527g","GO:0008353"
"KLLA0D10527g","GO:0030332"
"KLLA0D10527g","GO:0032968"
"KLLA0D10527g","GO:0106310"
"KLLA0D07612g","GO:0000776"
"KLLA0D07612g","GO:0005634"
"KLLA0D07612g","GO:0051301"
"KLLA0D07612g","GO:0051321"
"KLLA0C19206g","GO:0004497"
"KLLA0C19206g","GO:0005506"
"KLLA0C19206g","GO:0016020"
"KLLA0C19206g","GO:0016705"
"KLLA0C19206g","GO:0020037"
"KLLA0C17512g","GO:0000727"
"KLLA0C17512g","GO:0003688"
"KLLA0C17512g","GO:0003697"
"KLLA0C17512g","GO:0005524"
"KLLA0C17512g","GO:0005656"
"KLLA0C17512g","GO:0005737"
"KLLA0C17512g","GO:0006267"
"KLLA0C17512g","GO:0006268"
"KLLA0C17512g","GO:0006271"
"KLLA0C17512g","GO:0006279"
"KLLA0C17512g","GO:0016887"
