"Gene","GO"
"YDR346C","GO:0005783"
"YDR346C","GO:0005789"
"YDR346C","GO:0005794"
"YDR346C","GO:0006869"
"YDR346C","GO:0006979"
"YDR346C","GO:0016020"
"YDR346C","GO:0033106"
"YDR350C","GO:0005739"
"YDR350C","GO:0005743"
"YDR350C","GO:0006417"
"YDR350C","GO:0016020"
"YDR350C","GO:0045182"
"YDR350C","GO:0070071"
"YDR350C","GO:0070131"
"YDR350C","GO:0070272"
"YDR351W","GO:0003674"
"YDR351W","GO:0005794"
"YDR351W","GO:0015031"
"YDR351W","GO:0031505"
"YDR351W","GO:0071555"
"YDR352W","GO:0000329"
"YDR352W","GO:0005773"
"YDR352W","GO:0005774"
"YDR352W","GO:0006865"
"YDR352W","GO:0015174"
"YDR352W","GO:0016020"
"YDR352W","GO:0034488"
"YDR352W","GO:0071627"
"YDR354W","GO:0000162"
"YDR354W","GO:0016763"
"YDR354W","GO:0004048"
"YDR354W","GO:0005634"
"YDR354W","GO:0005737"
"YDR354W","GO:0005829"
"YDR354W","GO:0008652"
"YDR354W","GO:0009073"
"YDR354W","GO:0016740"
"YDR354W","GO:0016757"
"YDR357C","GO:0003674"
"YDR357C","GO:0005737"
"YDR357C","GO:0005768"
"YDR357C","GO:0007032"
"YDR357C","GO:0031083"
"YDR357C","GO:0032880"
"YDR362C","GO:0000127"
"YDR362C","GO:0006384"
"YDR362C","GO:0042791"
"YDR362C","GO:0000995"
"YDR362C","GO:0001002"
"YDR362C","GO:0001003"
"YDR362C","GO:0003677"
"YDR362C","GO:0005515"
"YDR362C","GO:0005634"
"YDR362C","GO:0006359"
"YDR362C","GO:0006383"
"YDR363W","GO:0000724"
"YDR363W","GO:0031573"
"YDR363W","GO:0033235"
"YDR363W","GO:0035361"
"YDR363W","GO:0005515"
"YDR363W","GO:0005634"
"YDR363W","GO:0005737"
"YDR363W","GO:0006351"
"YDR363W","GO:0007064"
"YDR363W","GO:0030466"
"YDR363W","GO:0031386"
"YDR363W","GO:0031507"
"YDR363W-A","GO:0000502"
"YDR363W-A","GO:0006511"
"YDR363W-A","GO:0006887"
"YDR363W-A","GO:0008541"
"YDR363W-A","GO:0016578"
"YDR363W-A","GO:0030447"
"YDR363W-A","GO:0034515"
"YDR363W-A","GO:0035753"
"YDR363W-A","GO:0043161"
"YDR363W-A","GO:0043248"
"YDR363W-A","GO:0044183"
"YDR363W-A","GO:0000724"
"YDR363W-A","GO:0045944"
"YDR363W-A","GO:0051726"
"YDR363W-A","GO:0060090"
"YDR363W-A","GO:0070390"
"YDR363W-A","GO:0072742"
"YDR363W-A","GO:0003674"
"YDR363W-A","GO:0005515"
"YDR363W-A","GO:0005634"
"YDR363W-A","GO:0005829"
"YDR363W-A","GO:0006351"
"YDR363W-A","GO:0006406"
"YDR363W-A","GO:0006457"
"YDR367W","GO:0000139"
"YDR367W","GO:0030173"
"YDR367W","GO:0070916"
"YDR367W","GO:0070917"
"YDR367W","GO:0005515"
"YDR367W","GO:0005737"
"YDR367W","GO:0005794"
"YDR367W","GO:0006629"
"YDR367W","GO:0006665"
"YDR367W","GO:0006673"
"YDR367W","GO:0016020"
"YDR367W","GO:0030148"
"YDR369C","GO:0000723"
"YDR369C","GO:0006303"
"YDR369C","GO:0006974"
"YDR369C","GO:0030435"
"YDR369C","GO:0030674"
"YDR369C","GO:0030870"
"YDR369C","GO:0035753"
"YDR369C","GO:0042138"
"YDR369C","GO:0042162"
"YDR369C","GO:0043047"
"YDR369C","GO:0051321"
"YDR369C","GO:0003677"
"YDR369C","GO:0051880"
"YDR369C","GO:0097552"
"YDR369C","GO:0003691"
"YDR369C","GO:0005515"
"YDR369C","GO:0005634"
"YDR369C","GO:0005654"
"YDR369C","GO:0006281"
"YDR369C","GO:0006284"
"YDR369C","GO:0006302"
"YDR370C","GO:0000166"
"YDR370C","GO:0008409"
"YDR370C","GO:0016787"
"YDR370C","GO:0034353"
"YDR370C","GO:0046872"
"YDR370C","GO:0090305"
"YDR370C","GO:0110155"
"YDR370C","GO:0000290"
"YDR370C","GO:0000956"
"YDR370C","GO:0003723"
"YDR370C","GO:0004518"
"YDR370C","GO:0004527"
"YDR370C","GO:0005634"
"YDR370C","GO:0005737"
"YDR370C","GO:0005829"
"YDR372C","GO:0000139"
"YDR372C","GO:0007030"
"YDR372C","GO:0008289"
"YDR372C","GO:0015031"
"YDR372C","GO:0016020"
"YDR372C","GO:0019898"
"YDR372C","GO:0019899"
"YDR372C","GO:0030968"
"YDR372C","GO:0031985"
"YDR372C","GO:0032580"
"YDR372C","GO:0034067"
"YDR372C","GO:0005634"
"YDR372C","GO:0035269"
"YDR372C","GO:0043001"
"YDR372C","GO:0045053"
"YDR372C","GO:0048194"
"YDR372C","GO:0060304"
"YDR372C","GO:0070273"
"YDR372C","GO:0005737"
"YDR372C","GO:0005794"
"YDR372C","GO:0005797"
"YDR372C","GO:0005802"
"YDR372C","GO:0005829"
"YDR372C","GO:0006487"
"YDR372C","GO:0006890"
"YDR373W","GO:0000139"
"YDR373W","GO:0043231"
"YDR373W","GO:0046872"
"YDR373W","GO:0005509"
"YDR373W","GO:0005515"
"YDR373W","GO:0005829"
"YDR373W","GO:0005886"
"YDR373W","GO:0008047"
"YDR373W","GO:0009966"
"YDR373W","GO:0016020"
"YDR373W","GO:0033101"
"YDR374W-A","GO:0000775"
"YDR374W-A","GO:0000776"
"YDR374W-A","GO:0000777"
"YDR374W-A","GO:0005634"
"YDR374W-A","GO:0005694"
"YDR374W-A","GO:0007059"
"YDR374W-A","GO:0019237"
"YDR377W","GO:0000276"
"YDR377W","GO:0045263"
"YDR377W","GO:0046933"
"YDR377W","GO:0099132"
"YDR377W","GO:1902600"
"YDR377W","GO:0005739"
"YDR377W","GO:0005743"
"YDR377W","GO:0005753"
"YDR377W","GO:0006754"
"YDR377W","GO:0006811"
"YDR377W","GO:0015986"
"YDR377W","GO:0016020"
"YDR377W","GO:0016887"
"YDR379C-A","GO:0003674"
"YDR379C-A","GO:0005739"
"YDR379C-A","GO:0005759"
"YDR379C-A","GO:0016226"
"YDR379C-A","GO:0034553"
"YDR379W","GO:0005096"
"YDR379W","GO:0043087"
"YDR379W","GO:0046872"
"YDR379W","GO:0005515"
"YDR379W","GO:0005737"
"YDR379W","GO:0007165"
"YDR379W","GO:0007264"
"YDR379W","GO:0008270"
"YDR379W","GO:0031106"
"YDR379W","GO:0032177"
"YDR379W","GO:0042802"
"YDR381C-A","GO:0003674"
"YDR381C-A","GO:0005739"
"YDR381C-A","GO:0005741"
"YDR381C-A","GO:0005743"
"YDR381C-A","GO:0016020"
"YDR381C-A","GO:0016021"
"YDR381C-A","GO:0033617"
"YDR381C-A","GO:0034551"
"YDR381C-A","GO:0097250"
"YDR382W","GO:0000324"
"YDR382W","GO:0022625"
"YDR382W","GO:0030295"
"YDR382W","GO:0045860"
"YDR382W","GO:0140678"
"YDR382W","GO:1990904"
"YDR382W","GO:0002181"
"YDR382W","GO:0002182"
"YDR382W","GO:0003735"
"YDR382W","GO:0005515"
"YDR382W","GO:0005737"
"YDR382W","GO:0005829"
"YDR382W","GO:0005840"
"YDR382W","GO:0006414"
"YDR383C","GO:0000775"
"YDR383C","GO:0008608"
"YDR383C","GO:0051301"
"YDR383C","GO:0051321"
"YDR383C","GO:0000776"
"YDR383C","GO:0000777"
"YDR383C","GO:0003674"
"YDR383C","GO:0005515"
"YDR383C","GO:0005634"
"YDR383C","GO:0005694"
"YDR383C","GO:0007049"
"YDR383C","GO:0008150"
"YDR384C","GO:0005739"
"YDR384C","GO:0019740"
"YDR384C","GO:0022857"
"YDR384C","GO:0035433"
"YDR384C","GO:0055085"
"YDR384C","GO:0071705"
"YDR384C","GO:0071944"
"YDR384C","GO:0072488"
"YDR384C","GO:0005886"
"YDR384C","GO:0006811"
"YDR384C","GO:0006847"
"YDR384C","GO:0008519"
"YDR384C","GO:0015123"
"YDR384C","GO:0015696"
"YDR384C","GO:0016020"
"YDR384C","GO:0016021"
"YDR385W","GO:0000166"
"YDR385W","GO:0006414"
"YDR385W","GO:0016787"
"YDR385W","GO:0019843"
"YDR385W","GO:0042802"
"YDR385W","GO:0043022"
"YDR385W","GO:0045901"
"YDR385W","GO:0051087"
"YDR385W","GO:1990145"
"YDR385W","GO:1990904"
"YDR385W","GO:0003723"
"YDR385W","GO:0003746"
"YDR385W","GO:0003924"
"YDR385W","GO:0005515"
"YDR385W","GO:0005525"
"YDR385W","GO:0005737"
"YDR385W","GO:0005829"
"YDR385W","GO:0006412"
"YDR387C","GO:0000329"
"YDR387C","GO:0046323"
"YDR387C","GO:0055085"
"YDR387C","GO:1904679"
"YDR387C","GO:0005351"
"YDR387C","GO:0005355"
"YDR387C","GO:0005366"
"YDR387C","GO:0008643"
"YDR387C","GO:0016020"
"YDR387C","GO:0016021"
"YDR387C","GO:0022857"
"YDR387C","GO:0035428"
"YDR393W","GO:0003674"
"YDR393W","GO:0005739"
"YDR393W","GO:0005743"
"YDR393W","GO:0007005"
"YDR393W","GO:0007007"
"YDR393W","GO:0016020"
"YDR393W","GO:0016021"
"YDR395W","GO:0005634"
"YDR395W","GO:0008536"
"YDR395W","GO:0008565"
"YDR395W","GO:0015031"
"YDR395W","GO:0031267"
"YDR395W","GO:0042991"
"YDR395W","GO:0051028"
"YDR395W","GO:0051170"
"YDR395W","GO:0061608"
"YDR395W","GO:0005635"
"YDR395W","GO:0005643"
"YDR395W","GO:0005737"
"YDR395W","GO:0005829"
"YDR395W","GO:0006406"
"YDR395W","GO:0006606"
"YDR395W","GO:0006886"
"YDR395W","GO:0006913"
"YDR397C","GO:0000122"
"YDR397C","GO:0016251"
"YDR397C","GO:0016480"
"YDR397C","GO:0017025"
"YDR397C","GO:0017054"
"YDR397C","GO:0017055"
"YDR397C","GO:0032991"
"YDR397C","GO:0045898"
"YDR397C","GO:0045944"
"YDR397C","GO:0046982"
"YDR397C","GO:0051123"
"YDR397C","GO:0001046"
"YDR397C","GO:0061408"
"YDR397C","GO:0140223"
"YDR397C","GO:0001047"
"YDR397C","GO:0001129"
"YDR397C","GO:0003682"
"YDR397C","GO:0003713"
"YDR397C","GO:0003714"
"YDR397C","GO:0005515"
"YDR397C","GO:0005634"
"YDR403W","GO:0003824"
"YDR403W","GO:0005829"
"YDR403W","GO:0030435"
"YDR403W","GO:0030476"
"YDR404C","GO:0000288"
"YDR404C","GO:0003968"
"YDR404C","GO:0005515"
"YDR404C","GO:0005634"
"YDR404C","GO:0005665"
"YDR404C","GO:0005737"
"YDR404C","GO:0006351"
"YDR404C","GO:0006352"
"YDR404C","GO:0006366"
"YDR404C","GO:0006367"
"YDR404C","GO:0006368"
"YDR404C","GO:0000291"
"YDR404C","GO:0031369"
"YDR404C","GO:0045948"
"YDR404C","GO:0055029"
"YDR404C","GO:0060213"
"YDR404C","GO:1990328"
"YDR404C","GO:0000428"
"YDR404C","GO:0000932"
"YDR404C","GO:0001172"
"YDR404C","GO:0003676"
"YDR404C","GO:0003697"
"YDR404C","GO:0003727"
"YDR404C","GO:0003899"
"YDR412W","GO:0005634"
"YDR412W","GO:0005730"
"YDR412W","GO:0005737"
"YDR412W","GO:0006364"
"YDR412W","GO:0019843"
"YDR412W","GO:0042254"
"YDR414C","GO:0003674"
"YDR414C","GO:0005737"
"YDR414C","GO:0005783"
"YDR414C","GO:0005789"
"YDR414C","GO:0006486"
"YDR414C","GO:0006621"
"YDR414C","GO:0015031"
"YDR414C","GO:0016020"
"YDR414C","GO:0016021"
"YDR416W","GO:0000349"
"YDR416W","GO:0006396"
"YDR416W","GO:0006397"
"YDR416W","GO:0008380"
"YDR416W","GO:0071004"
"YDR416W","GO:0071006"
"YDR416W","GO:0071007"
"YDR416W","GO:0071008"
"YDR416W","GO:0071014"
"YDR416W","GO:0000384"
"YDR416W","GO:0000386"
"YDR416W","GO:0000398"
"YDR416W","GO:0000974"
"YDR416W","GO:0005515"
"YDR416W","GO:0005634"
"YDR416W","GO:0005681"
"YDR416W","GO:0005829"
"YDR418W","GO:0000027"
"YDR418W","GO:0022625"
"YDR418W","GO:0070180"
"YDR418W","GO:1990904"
"YDR418W","GO:0002181"
"YDR418W","GO:0003723"
"YDR418W","GO:0003735"
"YDR418W","GO:0005737"
"YDR418W","GO:0005829"
"YDR418W","GO:0005840"
"YDR418W","GO:0006412"
"YDR418W","GO:0019843"
"YDR419W","GO:0003677"
"YDR419W","GO:0006974"
"YDR419W","GO:0007059"
"YDR419W","GO:0007064"
"YDR419W","GO:0008270"
"YDR419W","GO:0009314"
"YDR419W","GO:0016740"
"YDR419W","GO:0016779"
"YDR419W","GO:0035861"
"YDR419W","GO:0042276"
"YDR419W","GO:0043231"
"YDR419W","GO:0003684"
"YDR419W","GO:0046872"
"YDR419W","GO:0070987"
"YDR419W","GO:0071897"
"YDR419W","GO:0003887"
"YDR419W","GO:0005515"
"YDR419W","GO:0005634"
"YDR419W","GO:0005657"
"YDR419W","GO:0005739"
"YDR419W","GO:0006260"
"YDR419W","GO:0006281"
"YDR429C","GO:0001732"
"YDR429C","GO:0006412"
"YDR429C","GO:0006413"
"YDR429C","GO:0006415"
"YDR429C","GO:0008270"
"YDR429C","GO:0010494"
"YDR429C","GO:0016282"
"YDR429C","GO:0033290"
"YDR429C","GO:0043614"
"YDR429C","GO:0002183"
"YDR429C","GO:0002188"
"YDR429C","GO:0003676"
"YDR429C","GO:0003723"
"YDR429C","GO:0003743"
"YDR429C","GO:0005515"
"YDR429C","GO:0005737"
"YDR429C","GO:0005852"
"YDR437W","GO:0000506"
"YDR437W","GO:0030176"
"YDR437W","GO:0031505"
"YDR437W","GO:0071555"
"YDR437W","GO:0005635"
"YDR437W","GO:0005783"
"YDR437W","GO:0005789"
"YDR437W","GO:0006506"
"YDR437W","GO:0008194"
"YDR437W","GO:0016020"
"YDR437W","GO:0016740"
"YDR437W","GO:0017176"
"YDR438W","GO:0000324"
"YDR438W","GO:0003674"
"YDR438W","GO:0005739"
"YDR438W","GO:0008150"
"YDR438W","GO:0016020"
"YDR438W","GO:0016021"
"YDR438W","GO:0031966"
"YDR440W","GO:0000077"
"YDR440W","GO:0006325"
"YDR440W","GO:0006334"
"YDR440W","GO:0006348"
"YDR440W","GO:0006351"
"YDR440W","GO:0008168"
"YDR440W","GO:0008757"
"YDR440W","GO:0016740"
"YDR440W","GO:0031151"
"YDR440W","GO:0031452"
"YDR440W","GO:0031493"
"YDR440W","GO:0000725"
"YDR440W","GO:0031509"
"YDR440W","GO:0031571"
"YDR440W","GO:0031573"
"YDR440W","GO:0032259"
"YDR440W","GO:0034729"
"YDR440W","GO:0042393"
"YDR440W","GO:0044783"
"YDR440W","GO:0051598"
"YDR440W","GO:0051726"
"YDR440W","GO:0070911"
"YDR440W","GO:0000781"
"YDR440W","GO:0099114"
"YDR440W","GO:0099115"
"YDR440W","GO:0140956"
"YDR440W","GO:2000677"
"YDR440W","GO:0000786"
"YDR440W","GO:0003677"
"YDR440W","GO:0005634"
"YDR440W","GO:0006281"
"YDR440W","GO:0006289"
"YDR440W","GO:0006301"
"YDR447C","GO:0000028"
"YDR447C","GO:0002181"
"YDR447C","GO:0003735"
"YDR447C","GO:0005737"
"YDR447C","GO:0005829"
"YDR447C","GO:0005840"
"YDR447C","GO:0006412"
"YDR447C","GO:0022627"
"YDR447C","GO:1990904"
"YDR449C","GO:0000447"
"YDR449C","GO:0006396"
"YDR449C","GO:0030490"
"YDR449C","GO:0030515"
"YDR449C","GO:0030686"
"YDR449C","GO:0031167"
"YDR449C","GO:0032040"
"YDR449C","GO:0034388"
"YDR449C","GO:0034511"
"YDR449C","GO:0042254"
"YDR449C","GO:0042802"
"YDR449C","GO:0000462"
"YDR449C","GO:1990904"
"YDR449C","GO:0000472"
"YDR449C","GO:0000480"
"YDR449C","GO:0005515"
"YDR449C","GO:0005634"
"YDR449C","GO:0005654"
"YDR449C","GO:0005730"
"YDR449C","GO:0006364"
"YDR450W","GO:0000447"
"YDR450W","GO:0006407"
"YDR450W","GO:0006412"
"YDR450W","GO:0015935"
"YDR450W","GO:0019843"
"YDR450W","GO:0022627"
"YDR450W","GO:1990904"
"YDR450W","GO:0002181"
"YDR450W","GO:0003676"
"YDR450W","GO:0003723"
"YDR450W","GO:0003735"
"YDR450W","GO:0005737"
"YDR450W","GO:0005739"
"YDR450W","GO:0005829"
"YDR450W","GO:0005840"
"YDR452W","GO:0000298"
"YDR452W","GO:0005829"
"YDR452W","GO:0006797"
"YDR452W","GO:0006798"
"YDR452W","GO:0008081"
"YDR452W","GO:0016020"
"YDR452W","GO:0016021"
"YDR452W","GO:0016787"
"YDR452W","GO:0046872"
"YDR452W","GO:0000324"
"YDR452W","GO:0000329"
"YDR452W","GO:0004309"
"YDR452W","GO:0005615"
"YDR452W","GO:0005634"
"YDR452W","GO:0005737"
"YDR452W","GO:0005773"
"YDR452W","GO:0005774"
"YDR454C","GO:0000166"
"YDR454C","GO:0016740"
"YDR454C","GO:0046037"
"YDR454C","GO:0046711"
"YDR454C","GO:0004385"
"YDR454C","GO:0005524"
"YDR454C","GO:0005634"
"YDR454C","GO:0005737"
"YDR454C","GO:0005829"
"YDR454C","GO:0006163"
"YDR454C","GO:0016301"
"YDR454C","GO:0016310"
"YDR461C-A","GO:0003674"
"YDR461C-A","GO:0005575"
"YDR461C-A","GO:0008150"
"YDR461W","GO:0000750"
"YDR461W","GO:0000772"
"YDR461W","GO:0005186"
"YDR461W","GO:0005576"
"YDR461W","GO:0005783"
"YDR461W","GO:0005886"
"YDR461W","GO:0016020"
"YDR471W","GO:0002181"
"YDR471W","GO:0003735"
"YDR471W","GO:0005737"
"YDR471W","GO:0005829"
"YDR471W","GO:0005840"
"YDR471W","GO:0006412"
"YDR471W","GO:0022625"
"YDR471W","GO:0030687"
"YDR471W","GO:1990904"
"YDR472W","GO:0000407"
"YDR472W","GO:0016192"
"YDR472W","GO:0016236"
"YDR472W","GO:0030008"
"YDR472W","GO:0042147"
"YDR472W","GO:0048193"
"YDR472W","GO:0065009"
"YDR472W","GO:1990070"
"YDR472W","GO:1990071"
"YDR472W","GO:1990072"
"YDR472W","GO:0005085"
"YDR472W","GO:0005515"
"YDR472W","GO:0005783"
"YDR472W","GO:0005794"
"YDR472W","GO:0005829"
"YDR472W","GO:0006888"
"YDR472W","GO:0006891"
"YDR472W","GO:0006914"
"YDR475C","GO:0003674"
"YDR475C","GO:0005575"
"YDR475C","GO:0005681"
"YDR475C","GO:0008150"
"YDR475C","GO:0048024"
"YDR478W","GO:0000172"
"YDR478W","GO:0006397"
"YDR478W","GO:0008033"
"YDR478W","GO:0008270"
"YDR478W","GO:0016787"
"YDR478W","GO:0030541"
"YDR478W","GO:0034470"
"YDR478W","GO:0042134"
"YDR478W","GO:0090502"
"YDR478W","GO:1902555"
"YDR478W","GO:1990904"
"YDR478W","GO:0000460"
"YDR478W","GO:0003723"
"YDR478W","GO:0004518"
"YDR478W","GO:0005515"
"YDR478W","GO:0005634"
"YDR478W","GO:0005655"
"YDR478W","GO:0006364"
"YDR478W","GO:0006396"
"YDR479C","GO:0003674"
"YDR479C","GO:0005777"
"YDR479C","GO:0005778"
"YDR479C","GO:0005783"
"YDR479C","GO:0007031"
"YDR479C","GO:0016020"
"YDR479C","GO:0016021"
"YDR479C","GO:0032581"
"YDR480W","GO:0000122"
"YDR480W","GO:2000221"
"YDR480W","GO:0003714"
"YDR480W","GO:0005515"
"YDR480W","GO:0005634"
"YDR480W","GO:0008134"
"YDR480W","GO:0045894"
"YDR480W","GO:0046020"
"YDR480W","GO:1990526"
"YDR480W","GO:2000218"
"YDR481C","GO:0000329"
"YDR481C","GO:0016021"
"YDR481C","GO:0016311"
"YDR481C","GO:0016787"
"YDR481C","GO:0016791"
"YDR481C","GO:0019637"
"YDR481C","GO:0046496"
"YDR481C","GO:0046872"
"YDR481C","GO:0047386"
"YDR481C","GO:0004035"
"YDR481C","GO:0005737"
"YDR481C","GO:0005773"
"YDR481C","GO:0005774"
"YDR481C","GO:0006470"
"YDR481C","GO:0006796"
"YDR481C","GO:0008270"
"YDR481C","GO:0016020"
"YDR483W","GO:0000026"
"YDR483W","GO:0006491"
"YDR483W","GO:0006493"
"YDR483W","GO:0016020"
"YDR483W","GO:0016021"
"YDR483W","GO:0016740"
"YDR483W","GO:0016757"
"YDR483W","GO:0097502"
"YDR483W","GO:0000030"
"YDR483W","GO:0000032"
"YDR483W","GO:0000139"
"YDR483W","GO:0000329"
"YDR483W","GO:0005794"
"YDR483W","GO:0005797"
"YDR483W","GO:0006486"
"YDR483W","GO:0006487"
"YDR485C","GO:0000785"
"YDR485C","GO:0042393"
"YDR485C","GO:0043486"
"YDR485C","GO:0140849"
"YDR485C","GO:0000812"
"YDR485C","GO:0005515"
"YDR485C","GO:0005634"
"YDR485C","GO:0005737"
"YDR485C","GO:0006325"
"YDR485C","GO:0006338"
"YDR485C","GO:0006355"
"YDR485C","GO:0016569"
"YDR486C","GO:0000329"
"YDR486C","GO:0010008"
"YDR486C","GO:0015031"
"YDR486C","GO:0016020"
"YDR486C","GO:0030447"
"YDR486C","GO:0032511"
"YDR486C","GO:0043231"
"YDR486C","GO:0045324"
"YDR486C","GO:0003674"
"YDR486C","GO:0005737"
"YDR486C","GO:0005768"
"YDR486C","GO:0005771"
"YDR486C","GO:0005773"
"YDR486C","GO:0005774"
"YDR486C","GO:0006900"
"YDR486C","GO:0007034"
"YDR497C","GO:0000324"
"YDR497C","GO:0016020"
"YDR497C","GO:0016021"
"YDR497C","GO:0022857"
"YDR497C","GO:0035428"
"YDR497C","GO:0046323"
"YDR497C","GO:0055085"
"YDR497C","GO:0071944"
"YDR497C","GO:1904679"
"YDR497C","GO:0000329"
"YDR497C","GO:0005351"
"YDR497C","GO:0005355"
"YDR497C","GO:0005365"
"YDR497C","GO:0005366"
"YDR497C","GO:0005886"
"YDR497C","GO:0007124"
"YDR497C","GO:0015798"
"YDR500C","GO:0000448"
"YDR500C","GO:0019843"
"YDR500C","GO:0022625"
"YDR500C","GO:0030687"
"YDR500C","GO:0044391"
"YDR500C","GO:0046872"
"YDR500C","GO:1990904"
"YDR500C","GO:0002181"
"YDR500C","GO:0003723"
"YDR500C","GO:0003735"
"YDR500C","GO:0005737"
"YDR500C","GO:0005829"
"YDR500C","GO:0005840"
"YDR500C","GO:0006412"
"YDR500C","GO:0008270"
"YDR501W","GO:0000785"
"YDR501W","GO:0000790"
"YDR501W","GO:0003682"
"YDR501W","GO:0005515"
"YDR501W","GO:0005634"
"YDR501W","GO:0006974"
"YDR506C","GO:0003674"
"YDR506C","GO:0033215"
"YDR506C","GO:0033573"
"YDR506C","GO:0046872"
"YDR506C","GO:0051321"
"YDR506C","GO:0055072"
"YDR506C","GO:0070193"
"YDR506C","GO:0004322"
"YDR506C","GO:0005507"
"YDR506C","GO:0005575"
"YDR506C","GO:0006811"
"YDR506C","GO:0006826"
"YDR506C","GO:0010106"
"YDR506C","GO:0016491"
"YDR506C","GO:0016722"
"YDR508C","GO:0003333"
"YDR508C","GO:0016021"
"YDR508C","GO:0022857"
"YDR508C","GO:0031966"
"YDR508C","GO:0035524"
"YDR508C","GO:0055085"
"YDR508C","GO:0071702"
"YDR508C","GO:0071705"
"YDR508C","GO:0071944"
"YDR508C","GO:0090156"
"YDR508C","GO:0098718"
"YDR508C","GO:0005739"
"YDR508C","GO:0005783"
"YDR508C","GO:0005886"
"YDR508C","GO:0005935"
"YDR508C","GO:0006865"
"YDR508C","GO:0015171"
"YDR508C","GO:0015193"
"YDR508C","GO:0016020"
"YDR510W","GO:0000794"
"YDR510W","GO:0005515"
"YDR510W","GO:0005634"
"YDR510W","GO:0005940"
"YDR510W","GO:0016925"
"YDR510W","GO:0031386"
"YDR510W","GO:0042802"
"YDR510W","GO:0044389"
"YDR514C","GO:0003674"
"YDR514C","GO:0003676"
"YDR514C","GO:0005634"
"YDR514C","GO:0005739"
"YDR514C","GO:0008150"
"YDR519W","GO:0000324"
"YDR519W","GO:0016020"
"YDR519W","GO:0016853"
"YDR519W","GO:0061077"
"YDR519W","GO:0000413"
"YDR519W","GO:0003755"
"YDR519W","GO:0005528"
"YDR519W","GO:0005634"
"YDR519W","GO:0005737"
"YDR519W","GO:0005783"
"YDR519W","GO:0005789"
"YDR519W","GO:0008150"
"YDR520C","GO:0000981"
"YDR520C","GO:0009117"
"YDR520C","GO:0019858"
"YDR520C","GO:0043565"
"YDR520C","GO:0045848"
"YDR520C","GO:0045944"
"YDR520C","GO:0046872"
"YDR520C","GO:0001080"
"YDR520C","GO:0001128"
"YDR520C","GO:0003677"
"YDR520C","GO:0005634"
"YDR520C","GO:0005737"
"YDR520C","GO:0006212"
"YDR520C","GO:0006355"
"YDR520C","GO:0008270"
"YDR525W-A","GO:0000328"
"YDR525W-A","GO:0032509"
"YDR525W-A","GO:0044257"
"YDR525W-A","GO:0000329"
"YDR525W-A","GO:0003674"
"YDR525W-A","GO:0005737"
"YDR525W-A","GO:0005811"
"YDR525W-A","GO:0008150"
"YDR525W-A","GO:0016020"
"YDR525W-A","GO:0016021"
"YDR525W-A","GO:0031625"
"YDR527W","GO:0003674"
"YDR527W","GO:0005634"
"YDR527W","GO:0005737"
"YDR527W","GO:0006355"
"YDR527W","GO:0006366"
"YDR531W","GO:0000166"
"YDR531W","GO:0016310"
"YDR531W","GO:0016740"
"YDR531W","GO:0004594"
"YDR531W","GO:0005524"
"YDR531W","GO:0005634"
"YDR531W","GO:0005737"
"YDR531W","GO:0005829"
"YDR531W","GO:0008204"
"YDR531W","GO:0015937"
"YDR531W","GO:0016301"
"YDR533C","GO:0000932"
"YDR533C","GO:0044183"
"YDR533C","GO:0061077"
"YDR533C","GO:0005737"
"YDR533C","GO:0010494"
"YDR533C","GO:0016829"
"YDR533C","GO:0019172"
"YDR533C","GO:0019243"
"YDR533C","GO:0019249"
"YDR533C","GO:0031669"
"YDR533C","GO:0034599"
"YDR536W","GO:0000324"
"YDR536W","GO:0022857"
"YDR536W","GO:0035428"
"YDR536W","GO:0046323"
"YDR536W","GO:0055085"
"YDR536W","GO:0071944"
"YDR536W","GO:1902600"
"YDR536W","GO:0005351"
"YDR536W","GO:0005355"
"YDR536W","GO:0005886"
"YDR536W","GO:0008643"
"YDR536W","GO:0015295"
"YDR536W","GO:0015793"
"YDR536W","GO:0016020"
"YDR536W","GO:0016021"
"YDR538W","GO:0003723"
"YDR538W","GO:0034599"
"YDR538W","GO:0046281"
"YDR538W","GO:0051188"
"YDR538W","GO:0106141"
"YDR538W","GO:0003729"
"YDR538W","GO:0003824"
"YDR538W","GO:0004659"
"YDR538W","GO:0005739"
"YDR538W","GO:0009108"
"YDR538W","GO:0016740"
"YDR538W","GO:0016831"
"YDR538W","GO:0019439"
"YDR541C","GO:0005575"
"YDR541C","GO:0016491"
"YDR541C","GO:0016616"
"YDR541C","GO:0033721"
"YDR541C","GO:0050662"
"YDR541C","GO:1901426"
"YEL001C","GO:0003674"
"YEL001C","GO:0005783"
"YEL001C","GO:0005789"
"YEL001C","GO:0008150"
"YEL001C","GO:0016020"
"YEL001C","GO:0016021"
"YEL003W","GO:0005737"
"YEL003W","GO:0006457"
"YEL003W","GO:0007021"
"YEL003W","GO:0015631"
"YEL003W","GO:0016043"
"YEL003W","GO:0016272"
"YEL003W","GO:0044183"
"YEL003W","GO:0051082"
"YEL005C","GO:0003674"
"YEL005C","GO:0005515"
"YEL005C","GO:0005737"
"YEL005C","GO:0005768"
"YEL005C","GO:0005773"
"YEL005C","GO:0007032"
"YEL005C","GO:0031083"
"YEL005C","GO:0031410"
"YEL005C","GO:0032880"
"YEL006W","GO:0005739"
"YEL006W","GO:0055085"
"YEL006W","GO:1990549"
"YEL006W","GO:0005743"
