"Geneid","B","0.5","1","1.5","2","3","4","6","8"
"YAL067C",0.00411107525403153,0.00565746068753159,0.00623930537776083,0.00636851252933066,0.0066832144666652,0.00920456547232061,0.0119447737186722,0.0204404707091073,0.0329849976987135
"YAL065C",0.00201435230156531,0.00230031886861879,0.0020461884944893,0.00157198978750459,0.001495996711552,0.00298880441227162,0.00254987729827078,0.00292695186584716,0.00277877143327605
"YAL064C-A",0.00833943547475196,0.0143589410428178,0.0107338692299817,0.00848042350377666,0.00994393950822213,0.0143131331381305,0.0130635067758596,0.0163352189412254,0.015614626822501
"YAL063C-A",0.000681337503670295,0.00145425969813995,0.00264985514631739,0.00235798468125687,0.00171102579068764,0.000869041158733313,0.00188853033825824,0.00357269859329524,0.00513953224372001
"YAL063C",0.0335468893039128,0.0458317984786033,0.0442328290103558,0.0451722807213513,0.0479558448985717,0.0740970903389007,0.0930570437970074,0.116772720999868,0.137617267526549
"YAL062W",0.0344160183413946,0.123374274101117,0.0740452206124125,0.0565344469521958,0.0680440670430894,0.130256108233946,0.155912788872369,0.239738113955168,0.275864444344811
"YAL061W",0.0455987667330634,1.14651436430074,0.254433470025391,0.227748402071298,0.489763682830934,1.39575852120382,1.46982886244708,1.8955112884297,1.18139445694801
"YAL056W",0.249877479184543,0.248151648182049,0.22090350599335,0.211640731467017,0.229247634082281,0.286298951456911,0.32690320402042,0.410836623683552,0.42374724042264
"YAL055W",0.0432378136377738,0.0741582648970602,0.0501207038289856,0.0476580080683385,0.0609689353189418,0.0907255420361119,0.101889522000395,0.143722220089193,0.16842872737976
"YAL051W",0.108944511135156,0.151733862952359,0.145599954150942,0.119844133575426,0.118823567263216,0.152792778163412,0.15607451219615,0.183410490060692,0.182014289452843
"YAL049C",0.126439800680686,0.240112545102198,0.222726772484213,0.16844865880924,0.183351987909892,0.297765779296379,0.337953957801472,0.414371523389656,0.477216250207376
"YAL044W-A",0.0702764044054841,0.0840460279261016,0.0995231891486124,0.0921031015914419,0.0900443148719675,0.0919505327340285,0.103715452972873,0.127098050145742,0.136042462533765
"YAL044C",0.354044153387962,0.611355489572235,0.847192448187637,0.64510721725067,0.729674199133884,0.943604347861695,0.819509170948827,0.55894378763631,0.461844111526631
"YAL043C",0.1514528529986,0.223128133856499,0.237605078812916,0.203227942796493,0.185997654381766,0.179980137540425,0.163628828764185,0.161417911766401,0.17189127149135
"YAL042W",0.697806889995337,0.717651980253503,0.784001105507488,0.698489764137572,0.730429981339925,0.649141256719526,0.620160526892113,0.524156780259526,0.481222389048874
"YAL038W",19.1187856334962,15.4344082243834,16.2178070480964,16.8645616931173,18.9933433053513,26.5433736131707,29.6834369531104,27.8737337301452,25.918791283135
"YAL037C-A",0.0694033771327532,0.0574026676949479,0.0541571571385752,0.0623080596810528,0.0479657085065686,0.0581257900945242,0.0837540445021637,0.0796674379381602,0.0687204202221711
"YAL037W",0.0157346591741036,0.00725925632936526,0.0150939844374905,0.014193475076424,0.0147644463305118,0.0223500458446981,0.0326638205511819,0.0399550122834824,0.047493953484436
"YAL036C",0.401350162115449,0.102078249968439,0.406349177999857,0.404747779325735,0.261617932922054,0.0752190247353399,0.103651925366491,0.133084309489871,0.185304077386818
"YAL035W",1.90610827908375,1.03142303406827,1.82791315980501,1.71741599546103,1.21403849323884,0.776688843930912,0.765094145116674,0.771181009391239,0.78191365227307
"YAL034C",0.0650899345189452,0.189276696481652,0.0856242714793991,0.0924842539673657,0.0987544155690933,0.199880733122009,0.218497432062289,0.299629464739287,0.25594017592428
"YAL033W",0.0546136076695965,0.0374675440644907,0.0505673205501671,0.0596940051814337,0.0570734244917081,0.0307081801158234,0.0328675861990175,0.0264289642490608,0.0360543601954499
"YAL032C",0.0638326803945151,0.0844344200747157,0.0724657872485143,0.0726571117238032,0.0773613329986995,0.078686225471017,0.0846353198755081,0.103649426846667,0.111258393523237
"YAL031C",0.102347909906163,0.163325792972808,0.116463427719865,0.107510328737058,0.124386702793551,0.163889977726934,0.162486315679054,0.17106192949346,0.159500154712233
"YAL030W",0.0870218836868616,0.205951009094757,0.141194636371565,0.109730574641033,0.127252877453225,0.207153254369476,0.210579921268253,0.236546163661563,0.214127016772091
"YAL029C",0.395609300591036,0.268484163136543,0.379401305316749,0.36779102515205,0.289359742974681,0.220776599932541,0.239848528095034,0.216170491044783,0.2120536733096
"YAL027W",0.0454399574731507,0.0506612567485423,0.0400567596807762,0.0404463152472863,0.0505894585437837,0.0580022483663836,0.0570181761331467,0.0622571254005522,0.0618415732183657
"YAL026C",0.382241017996596,0.325251509484366,0.350401159315207,0.354330319816552,0.329201037451682,0.306974561151969,0.310253657651604,0.319577128153934,0.302768748530328
"YAL025C",0.369979654672717,0.0616449927304456,0.353319139037019,0.344057729744801,0.20476282133748,0.0406840090941061,0.0437198968490643,0.0854617403098433,0.170162255424915
"YAL024C",0.0921785239859239,0.073790927063435,0.0868450303893283,0.116999452860055,0.0860137845009089,0.0728006171963009,0.07135300814192,0.0504581299658338,0.0552623412354612
"YAL023C",1.19448294882252,0.790729370323178,0.9728555621927,1.17377482372238,1.05661184874705,0.797318138766976,0.742018684195661,0.546987874688557,0.395880527087222
"YAL022C",0.197053484160272,0.243418488268093,0.264116283168433,0.201280514338912,0.234142884191082,0.198531734920195,0.188780960716393,0.160207619035625,0.158757700060521
"YAL019W",0.304509560915353,0.144697399585913,0.337345105141211,0.335980204300756,0.234716955875711,0.105970300235364,0.111081043202965,0.122496825438196,0.154993985833778
"YAL012W",0.503505534938975,0.436988611101528,0.462659300503913,0.469479000905247,0.511500453166155,0.334720232063609,0.237248991210261,0.13739057402803,0.161022778466675
"YAL011W",0.0924922442705003,0.0822033631011165,0.11602352380182,0.106915428936584,0.0871432892015039,0.0958830148675478,0.106712266549658,0.136706622195968,0.135542305442802
"YAL010C",0.0571109977283357,0.0800565623221657,0.0739019826450037,0.0651615675341718,0.0740760583980834,0.0950818035814286,0.0901374784658916,0.0905469196227301,0.0963288141152595
"YAL008W",0.0896924894534474,0.278660970483189,0.169584258183405,0.128776720046619,0.160002383958218,0.289762532299,0.307825560883674,0.356859387317273,0.35091687959837
"YAL007C",0.380389542568223,0.295823139879997,0.317760565155883,0.39010376357943,0.374004656996664,0.294391608697486,0.282051682169299,0.177753536925049,0.162010397786567
"YAL005C",0.548136870286597,8.02748441508397,5.76321260494766,2.67515103464424,4.75684557801733,10.5880127522726,12.25569552479,12.2344454253464,8.91839364479822
"YAL003W",4.87141197881388,2.5738427350851,3.81978285878876,5.02762311121218,4.83169126525706,2.53926999543106,2.48229679363909,2.46590724876925,2.7418056712368
"YAL002W",0.121393665992846,0.182176966344391,0.143482726208196,0.13250222755231,0.141839340996058,0.215495086918727,0.272647801981436,0.381713306950239,0.451097124292393
"YAL001C",0.19279292136595,0.21758808424198,0.167405939185992,0.17183871209106,0.175215521053663,0.228953887221843,0.239888470888475,0.254049898366325,0.222731859430862
"YAR002W",0.25420990441708,0.211039373833387,0.269080451384735,0.260075191641289,0.222859233246195,0.171499491128116,0.150657414328886,0.132192201162282,0.139019660226763
"YAR003W",0.144295588910359,0.120441676871284,0.136233172654016,0.140003938771521,0.124518657431244,0.101679245577549,0.0953163856237141,0.0891852282344795,0.0972453632077988
"YAR007C",0.270529801931567,0.302718017003147,0.361799544629455,0.294873430041011,0.318840850048785,0.341436500950364,0.325097292279072,0.191134195469157,0.172965766089133
"YAR009C",0.048680547818607,0.042047082062931,0.051265787007081,0.0496693734403695,0.0468440971171723,0.0687971510723362,0.0833053991230398,0.0920490068776898,0.0763833875913403
"YAR014C",0.311699196955226,0.338680070270902,0.442134682189003,0.400657413748421,0.356422916202729,0.285955152613297,0.262873548569537,0.236770519680172,0.258781273985511
"YAR015W",0.306382900082673,0.387694619858994,0.553241316865951,0.365266935656393,0.325375885411626,0.400512808134517,0.400784261582689,0.293585873151327,0.270041266476782
"YAR023C",0.0114232503669356,0.0199561844345615,0.0147707088965361,0.0128147871666349,0.0172281833591075,0.0289033301911802,0.0293513728042836,0.0333591802294057,0.0433281607394025
"YAR035W",0.0193811707321753,0.0241864932651867,0.0315753397521826,0.0356692002416611,0.0305312650669901,0.032923629169739,0.0413037637854033,0.0426403930640815,0.036957934067914
"YAR042W",0.196397908630798,0.323125834400675,0.282736694997877,0.248238663435488,0.293032550333447,0.42014111999565,0.409446227909835,0.365726031045117,0.32389134998046
"YAR050W",0.0267691065185445,0.024553818120581,0.0275448265318,0.0268005506849181,0.0252309442027111,0.0350838648223659,0.0398724243293179,0.0503231339401521,0.0527367902996733
"YAR071W",0.00539137961047122,0.00788552658814356,0.0345230199200305,0.112674631985016,0.531000787300444,0.65187600759321,0.655076805033154,0.568931770319425,0.573566756892074
"YBL113C",0.0560657718627894,0.0645956726696271,0.0720572739391003,0.0649476889464519,0.0709516724935525,0.0765349210391654,0.0821626908229065,0.0859089115715502,0.0889911318490987
"YBL107C",0.0780182288985601,0.106660830952791,0.12647183454565,0.0883126193606673,0.0988046092965443,0.115108098100508,0.118041544263596,0.140951254287003,0.186002597210501
"YBL106C",0.0899679057445023,0.0721529854702515,0.0921685010387916,0.0983144676072901,0.0786168753845907,0.0738841710460455,0.10003429326814,0.119904257498617,0.137644275871869
